,id_eq,FCAO,SiO2,Al2O3,Fe2O3,CaO,MgO,SO3,K2O,Na2O,C3S,C2S,C3A,C4AF,A/S," ""CaO""  [CurrentProduct.Dry basis]"," ""SiO2""  [CurrentProduct.Dry basis]"," ""Al2O3""  [CurrentProduct.Dry basis]"," ""Fe2O3""  [CurrentProduct.Dry basis]"," ""MgO""  [CurrentProduct.Dry basis]"," ""CaO""  [Rolling.Analysis1.Dry basis]"," ""SiO2""  [Rolling.Analysis1.Dry basis]"," ""Al2O3""  [Rolling.Analysis1.Dry basis]"," ""Fe2O3""  [Rolling.Analysis1.Dry basis]"," ""MgO""  [Rolling.Analysis1.Dry basis]"
2816,Man_CLK462,1.52,20.93898,5.094811,2.384228,66.73844,2.75752,1.378674,0.6041141,0.3661191,68.73163490199998,3.5130505581712654,9.467135374,7.255205804,0.7155798988810639,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2817,Aus_CLK463,1.59,20.82094,5.119627,2.387715,66.26286,2.610054,1.570589,0.6712387,0.3730559,67.235982424,4.087968739574414,9.526997770000001,7.265816745,0.6702131686496642,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2818,Man_CLK461,1.39,20.77921,5.120892,2.458844,65.96356,2.817407,1.64353,0.7105254,0.3782132,67.038667384,4.731415775750392,9.409999752000001,7.482262292000001,0.6648613048396871,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2819,Man_CLK462,1.6,20.88125,5.071727,2.3692,66.54817,2.711926,1.482853,0.6507149,0.3674675,68.246682084,3.4676940620704215,9.43139015,7.209475600000001,0.6932255104159636,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2820,Aus_CLK463,1.79,20.80401,4.996175,2.345141,66.43716,2.589176,1.543099,0.6761298,0.3741577,68.15025707999999,2.7354691490880043,9.271885178,7.1362640630000005,0.6857717787734517,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2821,Man_CLK461,1.07,20.88282,5.084563,2.436012,66.11967,2.789721,1.571819,0.68059,0.3769876,68.466183176,4.934319700265604,9.352359646,7.412784516,0.6779795541459414,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2822,Man_CLK462,2.0,20.64646,5.085028,2.328017,66.51317,2.700731,1.666019,0.7016138,0.3821609,68.22973665599997,1.5788698029536405,9.536319436000001,7.084155731,0.6543916764270107,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2823,Aus_CLK463,1.98,20.79157,5.042113,2.352149,66.31236,2.577439,1.524095,0.6716508,0.3768715,66.64461735599996,3.2521374208736376,9.381763342,7.157589407,0.6941191386227713,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2824,Man_CLK461,1.24,20.76147,5.078698,2.400456,66.38805,2.790506,1.755659,0.6905497,0.3820615,69.87919430600004,2.9983360457936143,9.396978148,7.304587608000001,0.6155434813853868,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2825,Aus_CLK463,1.75,20.76839,5.054308,2.358872,66.42854,2.57544,1.542426,0.6608496,0.3818062,68.13854423599997,2.7650292746016234,9.402704776,7.178047496,0.6840382311888442,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2826,Man_CLK461,1.35,20.49086,5.102914,2.408925,66.1067,2.883789,1.959556,0.6934449,0.3815922,70.167850698,1.6669069296688122,9.446821,7.3303587750000005,0.5524429537091515,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2827,Man_CLK462,1.79,20.81023,4.988663,2.327217,66.67517,2.686302,1.492178,0.6422048,0.3660545,69.14802072599991,2.0005889945456587,9.282305785999998,7.081721331000001,0.6828177762254362,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2828,Aus_CLK463,1.66,20.7923,5.015427,2.346407,66.49553,2.563412,1.521253,0.6713694,0.3820549,68.87496203400002,2.554430273790409,9.320760906,7.1401165010000005,0.6996550062889517,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2829,Aus_CLK463,1.76,20.88179,5.032571,2.318747,66.64246,2.567976,1.450861,0.6356428,0.3710516,68.31027047200001,2.9298851781631967,9.412993225999998,7.055947121000001,0.7028577195259897,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2830,Man_CLK461,1.83,20.59242,5.091617,2.388281,66.2088,2.868341,1.848911,0.7149717,0.3798035,67.96297796399996,2.1472774881984478,9.451813598000001,7.267539083000001,0.5941635835632726,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2831,Man_CLK462,1.82,20.64011,5.033489,2.310172,66.41179,2.678742,1.943923,0.7381568,0.3986848,68.96981602800001,1.555157706716848,9.429934826,7.029853396000001,0.5878064888328854,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2832,Aus_CLK463,1.68,20.97652,5.040094,2.327469,66.44214,2.574331,1.461759,0.641262,0.3752928,67.03748777799993,4.407356344516849,9.418171552,7.082488166999999,0.7046330262447978,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2833,Man_CLK461,1.8,20.70601,5.12939,2.427444,66.57381,2.820832,1.455239,0.6258532,0.3539569,68.39801756999998,2.2368810114320112,9.485648252,7.386712092,0.6798605603077963,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2835,Aus_CLK463,1.9,20.74104,5.051742,2.326887,66.47459,2.554054,1.594907,0.6529383,0.3784122,67.98620072400003,2.340870410054414,9.450023495999998,7.080717141000001,0.6545622890014143,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2836,Man_CLK461,1.92,20.82683,5.042137,2.378382,66.14777,2.734116,1.715853,0.7137095,0.376699,65.91318104399997,4.0892931386464255,9.337440706,7.237416426000001,0.6372781154516054,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2837,Man_CLK462,1.49,20.71177,5.054049,2.334389,66.89457,2.644392,1.406374,0.6233323,0.3654856,71.561275018,0.819093856660821,9.443443662,7.103545727,0.7125344304208768,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2838,Aus_CLK463,1.97,20.77383,5.083628,2.332018,66.62084,2.561651,1.558638,0.6504394,0.3881895,67.82586299599998,2.3408567540576115,9.525839743999999,7.096330774000001,0.6765234289346631,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2840,Man_CLK462,1.87,20.58633,5.134752,2.346873,66.76715,2.685747,1.560309,0.6559259,0.3746054,69.88889732399996,0.5540573970144465,9.636183683999999,7.141534539,0.6675579099795304,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2842,Man_CLK461,1.98,20.47726,5.164263,2.378661,66.54057,2.983548,1.725699,0.6546792,0.3682238,69.10390040599997,0.49572751795363246,9.660602538,7.2382654230000005,0.5981931212250864,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2844,Aus_CLK463,1.61,20.62372,5.032871,2.345571,66.09915,2.549511,1.884402,0.7850995,0.4017902,68.63006374199996,2.4094208052752037,9.368402018000001,7.137572553000001,0.6297004328036045,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2845,Man_CLK461,1.2,20.58353,5.122378,2.360915,65.99139,2.823148,1.959468,0.7069193,0.3785471,69.54267683599997,2.8648973411616367,9.579633520000002,7.184264345,0.5563149374096706,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2846,Man_CLK462,1.62,20.66,5.02,2.32,66.38,2.67,1.93,0.73,0.41,69.58,1.7657849120000293,9.377559999999999,7.05976,0.5960149501602057,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2848,Man_CLK461,2.48,20.57379,5.113654,2.317204,66.28488,2.774669,1.599823,0.7034697,0.3778573,65.721733188,1.78840477721279,9.630473932000001,7.051251772,0.6789847523587856,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2849,Man_CLK462,1.25,20.70249,5.107508,2.333808,66.31812,2.682004,1.752361,0.6848024,0.3947412,69.90380833599997,2.7799599375616353,9.586093064,7.101777744,0.6232471717086018,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2850,Aus_CLK463,1.78,20.76895,5.057641,2.330268,66.42825,2.557693,1.666811,0.6736593,0.3839947,68.02949027200002,2.7567702330432127,9.459935194,7.091005524,0.6412269274007981,41.79749,14.37098,3.30677,1.47982,2.65136,0.89394596375236,0.9273102313437709,0.26724299427181186,0.13896446655614558,0.4696419303229889
2851,Man_CLK461,1.7,20.66325,5.163153,2.393529,66.17514,2.773852,1.629942,0.7004613,0.3791654,67.32878661599995,3.2280321631296545,9.632504382,7.283508747000001,0.6659028075938281,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2852,Man_CLK462,1.9,20.71619,5.02207,2.300555,66.54132,2.645418,1.504233,0.6375487,0.3635978,68.68370980999995,1.743424605576024,9.415946439999999,7.000588865000001,0.6726039715328515,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2853,Aus_CLK463,1.99,20.69552,5.05079,2.322102,66.4665,2.568149,1.571942,0.6469252,0.3714443,67.94606642000002,1.9642372729920368,9.455596916,7.066156386,0.6551498757840988,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2854,Man_CLK461,2.0,20.47513,5.209418,2.390743,66.17992,2.735917,1.697555,0.7414018,0.3896612,67.24983370599998,1.8269054784336376,9.759820544,7.2750309490000005,0.6678834561946088,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2855,Aus_CLK463,1.98,20.69548,5.051011,2.33885,66.49294,2.581021,1.445443,0.6408883,0.3708551,68.06928334199999,1.9018793710352142,9.427844949999999,7.11712055,0.7084053544423744,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2856,Man_CLK462,1.67,20.72208,5.112289,2.340238,66.43599,2.699062,1.565607,0.658816,0.376468,68.48363944800005,2.6176116686687934,9.587883153999998,7.1213442339999995,0.6684050527210398,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2858,Man_CLK462,1.54,20.75809,5.063833,2.314569,66.54523,2.634074,1.57758,0.653641,0.373726,69.54614356599994,2.318550344049612,9.502906701999999,7.043233467,0.6582977151967893,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2859,Aus_CLK463,2.18,20.83582,5.061007,2.348499,66.47417,2.644428,1.434064,0.6508898,0.3575546,66.03113547399998,3.227580422654441,9.438008242,7.146482457,0.7079945805424271,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2861,Man_CLK462,1.68,20.45834,5.176923,2.350346,66.41078,2.668434,1.761928,0.7157272,0.3872293,69.89605788599995,0.7652289950416318,9.742060518,7.152102878000001,0.6292994047386233,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2862,Aus_CLK463,1.35,20.85714,5.081633,2.384,66.22617,2.671695,1.541424,0.6529478,0.3476504,68.04909357599999,4.315422062505661,9.43259945,7.254512,0.6515283378288333,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2863,Man_CLK461,0.93,20.7219,5.118061,2.43769,66.2298,2.826235,1.624899,0.6720191,0.3721784,70.48001530199994,3.383689840411236,9.438290170000002,7.41789067,0.6475241491837691,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2865,Aus_CLK463,1.85,20.90371,5.009404,2.337285,66.29537,2.695238,1.604119,0.7046989,0.3540244,66.49341164800005,4.086963498988801,9.320234379999999,7.112358255,0.6586477824277412,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2866,Man_CLK461,1.45,20.69114,5.200873,2.462959,66.5592,2.812125,1.380254,0.6029676,0.3552285,69.34539301599999,2.5544555249696046,9.614986821999999,7.494784237000001,0.7038728159688916,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2867,Man_CLK462,1.4,21.02511,5.067033,2.360638,66.57564,2.640854,1.39808,0.6220242,0.3748834,68.12315440599994,4.587562442353644,9.433437954000002,7.1834214339999996,0.7246386573024238,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2868,Aus_CLK463,1.9,20.83639,5.02541,2.342075,66.41024,2.666055,1.506826,0.6595634,0.350271,67.15475140999996,3.241484222536023,9.3545456,7.126934225,0.6724685755599191,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2869,Man_CLK461,1.2,20.89914,5.027374,2.338593,66.35635,2.752167,1.626922,0.6730579,0.3689975,69.29995032800002,3.952864088796794,9.365641744,7.116338499,0.6447396006041874,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2870,Man_CLK462,1.89,20.86222,5.00517,2.335039,66.71149,2.625707,1.484545,0.6431917,0.3702272,68.37157595999999,2.42827801601603,9.312814512,7.105523677000001,0.6905211412374795,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2871,Aus_CLK463,1.87,20.85983,5.022942,2.347079,66.36391,2.649111,1.531762,0.6529222,0.3559344,66.91955228399999,3.578255795190408,9.339538631999998,7.142161397,0.6626020632666781,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2872,Man_CLK461,1.31,20.58361,5.093659,2.388867,66.00782,2.807157,1.865794,0.7160556,0.367961,69.31410824800001,2.6997309799488036,9.456233386,7.269322281,0.5810917005700361,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2873,Man_CLK462,1.41,20.69375,5.096463,2.35384,66.40756,2.667341,1.586549,0.6679954,0.365711,69.72853712599999,2.3957409743856175,9.52292967,7.16273512,0.6557578018041534,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2874,Man_CLK461,1.79,20.68934,5.073973,2.380143,66.63569,2.839026,1.522561,0.6653338,0.3588707,69.25726488599993,1.5715835702416499,9.418826493999997,7.242775149,0.6760323557853046,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2875,Man_CLK462,1.69,20.71861,5.128196,2.355942,66.4528,2.707826,1.540347,0.6679238,0.3611747,68.36770501199996,2.633700869187237,9.603465536,7.169131506000001,0.6715874138760841,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2876,Man_CLK461,1.49,20.78812,5.080814,2.384486,66.16206,2.78145,1.803469,0.7070034,0.3715128,67.747520828,3.9150854675968176,9.429606788000001,7.255990898,0.5994427273855581,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2877,Man_CLK462,1.37,20.90857,5.038174,2.340193,66.49853,2.702312,1.593952,0.6795569,0.3651004,69.04018470799996,3.6537694745248572,9.391554543999998,7.121207299000001,0.6583909604523354,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2878,Aus_CLK463,1.79,20.69873,4.981165,2.318515,66.26125,2.673324,1.89733,0.723578,0.3563128,68.37316782999999,2.265467519288002,9.277159869999998,7.055241145000001,0.5668858424431652,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2879,Man_CLK461,1.31,20.66956,5.156414,2.449008,66.43098,2.909114,1.550573,0.6420754,0.3566535,69.87598288800002,2.522271401532798,9.520775563999997,7.452331344000001,0.6492085270750226,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2881,Aus_CLK463,1.55,20.79732,4.992297,2.351317,66.41122,2.70442,1.718527,0.6996539,0.3539105,69.08976006399999,2.7446068439584295,9.251158686,7.155057631,0.6122154829903713,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2882,Man_CLK461,2.0,20.55393,5.065705,2.380453,66.45415,2.835001,1.672375,0.6658436,0.3528423,68.74752266999997,0.9229685239920471,9.396391774000001,7.243718479000001,0.6110805240164995,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2883,Man_CLK462,1.52,20.81267,5.07579,2.332566,66.27563,2.734201,1.855724,0.7398819,0.37903,68.00915113000006,3.695961545768,9.504141827999998,7.097998338,0.6028685791347155,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2884,Aus_CLK463,1.74,20.83045,4.970799,2.355123,66.40741,2.725961,1.577792,0.6648728,0.3389167,68.18795253799999,2.9363932955728416,9.187749234000002,7.166639289,0.635800576031,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2885,Man_CLK461,1.67,20.59094,5.029799,2.402373,66.10274,2.835114,1.830028,0.7018815,0.3580762,68.58895746799996,2.1621813743808147,9.264152234,7.310421039,0.5788871885558152,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
2886,Man_CLK462,1.69,20.70883,5.039178,2.344061,66.58413,2.730938,1.572198,0.6678485,0.3528576,69.591690196,1.6822871863776,9.387670488,7.132977623,0.6511150829347943,41.73546,14.34044,3.27182,1.48743,2.7261,0.7306163051231013,0.7762306721899728,0.1994255867166341,0.14916450718857915,0.3737999568187114
